data_size, chunk_size, N, K, chosen_nodes
3.000000, 0.428571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
170.100006, 24.300001, 10, 7, 1 6 7 9 2 0 3 8 4 5 
123.300003, 17.614286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
69.400002, 9.914286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
89.599998, 12.800000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
226.899994, 32.414285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
152.000000, 21.714286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
67.000000, 9.571429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
114.400002, 16.342857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
123.000000, 17.571429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
161.500000, 23.071429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
176.199997, 25.171428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
99.500000, 14.214286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
114.099998, 16.300000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
120.800003, 17.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
77.199997, 11.028571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
85.500000, 12.214286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
152.100006, 21.728572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.800000, 0.542857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
116.199997, 16.600000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
183.800003, 26.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
60.500000, 8.642857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
177.100006, 25.300001, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.400000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
124.300003, 17.757143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
100.800003, 14.400000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
93.300003, 13.328572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
104.699997, 14.957142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
90.599998, 12.942857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
182.000000, 26.000000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.100000, 0.442857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
220.800003, 31.542858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
90.800003, 12.971429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
151.699997, 21.671428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
128.000000, 18.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
122.500000, 17.500000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
68.599998, 9.800000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
146.000000, 20.857143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
171.600006, 24.514287, 10, 7, 1 6 7 9 2 0 3 8 4 5 
85.099998, 12.157143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
97.699997, 13.957142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
154.300003, 22.042858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.900000, 0.557143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
116.400002, 16.628572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
131.000000, 18.714286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.000000, 0.428571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
141.800003, 20.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
139.699997, 19.957142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
96.599998, 13.800000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
110.099998, 15.728571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
124.699997, 17.814285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.200000, 0.457143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
60.799999, 8.685714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
82.500000, 11.785714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
106.900002, 15.271429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
194.699997, 27.814285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
182.800003, 26.114286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
74.300003, 10.614286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
105.900002, 15.128572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
142.899994, 20.414285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
68.099998, 9.728571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
76.199997, 10.885714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
114.000000, 16.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
140.600006, 20.085715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
150.500000, 21.500000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
174.399994, 24.914285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
84.500000, 12.071429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
105.300003, 15.042858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
173.100006, 24.728572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
67.199997, 9.600000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.300000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
131.100006, 18.728572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
134.500000, 19.214286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
99.199997, 14.171428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.600000, 0.371429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.342857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
136.000000, 19.428571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
123.400002, 17.628572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
156.000000, 22.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
149.199997, 21.314285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
76.699997, 10.957142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.400000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
150.600006, 21.514287, 10, 7, 1 6 7 9 2 0 3 8 4 5 
199.699997, 28.528571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
66.300003, 9.471429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
126.599998, 18.085714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
87.599998, 12.514285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
96.599998, 13.800000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
190.100006, 27.157144, 10, 7, 1 6 7 9 2 0 3 8 4 5 
164.399994, 23.485713, 10, 7, 1 6 7 9 2 0 3 8 4 5 
259.600006, 37.085715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
166.199997, 23.742857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
261.600006, 37.371429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
143.600006, 20.514287, 10, 7, 1 6 7 9 2 0 3 8 4 5 
178.500000, 25.500000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
249.800003, 35.685715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
139.199997, 19.885714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
183.399994, 26.199999, 10, 7, 1 6 7 9 2 0 3 8 4 5 
77.300003, 11.042858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
144.500000, 20.642857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
144.899994, 20.699999, 10, 7, 1 6 7 9 2 0 3 8 4 5 
139.399994, 19.914285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
4.400000, 0.628571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.700000, 0.385714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.400000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
207.000000, 29.571429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
100.500000, 14.357143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
74.300003, 10.614286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
149.399994, 21.342856, 10, 7, 1 6 7 9 2 0 3 8 4 5 
140.100006, 20.014287, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.100000, 0.442857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
144.800003, 20.685715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
112.300003, 16.042858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
127.199997, 18.171428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
71.599998, 10.228571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
65.500000, 9.357143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
157.000000, 22.428571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
258.899994, 36.985713, 10, 7, 1 6 7 9 2 0 3 8 4 5 
174.399994, 24.914285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
163.100006, 23.300001, 10, 7, 1 6 7 9 2 0 3 8 4 5 
285.299988, 40.757141, 10, 7, 1 6 7 9 2 0 3 8 4 5 
160.399994, 22.914285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
194.600006, 27.800001, 10, 7, 1 6 7 9 2 0 3 8 4 5 
262.500000, 37.500000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
140.600006, 20.085715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
197.800003, 28.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
140.399994, 20.057142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
5.000000, 0.714286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
78.599998, 11.228571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
144.100006, 20.585715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
150.500000, 21.500000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
143.600006, 20.514287, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.400000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
11.800000, 1.685714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
70.000000, 10.000000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.000000, 0.428571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.200000, 0.457143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
97.900002, 13.985715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
202.899994, 28.985713, 10, 7, 1 6 7 9 2 0 3 8 4 5 
161.100006, 23.014287, 10, 7, 1 6 7 9 2 0 3 8 4 5 
101.900002, 14.557143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
113.099998, 16.157143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
67.699997, 9.671428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
69.699997, 9.957142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
187.899994, 26.842856, 10, 7, 1 6 7 9 2 0 3 8 4 5 
165.300003, 23.614286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
261.700012, 37.385716, 10, 7, 1 6 7 9 2 0 3 8 4 5 
166.399994, 23.771428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
258.000000, 36.857143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
181.399994, 25.914285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
148.399994, 21.199999, 10, 7, 1 6 7 9 2 0 3 8 4 5 
242.899994, 34.699999, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.300000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
14.100000, 2.014286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
67.000000, 9.571429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
62.900002, 8.985715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.328571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
128.300003, 18.328572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
130.500000, 18.642857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
99.900002, 14.271429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
220.199997, 31.457142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.800000, 0.400000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.600000, 0.371429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
150.899994, 21.557142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
130.899994, 18.699999, 10, 7, 1 6 7 9 2 0 3 8 4 5 
96.500000, 13.785714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
148.600006, 21.228572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.400000, 0.485714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
75.800003, 10.828572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
157.500000, 22.500000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
189.300003, 27.042858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
92.800003, 13.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
117.300003, 16.757143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
70.400002, 10.057143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
73.900002, 10.557143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
185.399994, 26.485713, 10, 7, 1 6 7 9 2 0 3 8 4 5 
168.500000, 24.071429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
252.699997, 36.100000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
183.300003, 26.185715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
270.100006, 38.585715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
138.699997, 19.814285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
154.699997, 22.100000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
247.600006, 35.371429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
96.599998, 13.800000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
158.100006, 22.585715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
5.000000, 0.714286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
162.399994, 23.199999, 10, 7, 1 6 7 9 2 0 3 8 4 5 
152.699997, 21.814285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
76.699997, 10.957142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
115.400002, 16.485715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.342857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.328571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
100.699997, 14.385714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
129.800003, 18.542858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
122.300003, 17.471429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.300000, 0.328571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
60.700001, 8.671429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
133.899994, 19.128571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
213.500000, 30.500000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
91.800003, 13.114286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
118.900002, 16.985715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
71.300003, 10.185715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
58.900002, 8.414286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
255.600006, 36.514287, 10, 7, 1 6 7 9 2 0 3 8 4 5 
184.399994, 26.342856, 10, 7, 1 6 7 9 2 0 3 8 4 5 
158.000000, 22.571429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
177.899994, 25.414285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
271.700012, 38.814287, 10, 7, 1 6 7 9 2 0 3 8 4 5 
160.699997, 22.957142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
132.800003, 18.971429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
265.399994, 37.914285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
188.300003, 26.900000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
79.000000, 11.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
151.100006, 21.585715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
128.000000, 18.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
142.000000, 20.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.314286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
159.699997, 22.814285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
197.000000, 28.142857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.342857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
21.600000, 3.085714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
62.700001, 8.957143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
5.800000, 0.828571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
134.500000, 19.214286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
139.699997, 19.957142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
100.099998, 14.300000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.400000, 0.342857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
101.000000, 14.428571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
114.800003, 16.400000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
68.300003, 9.757143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
55.799999, 7.971428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
252.000000, 36.000000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
160.600006, 22.942858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
174.899994, 24.985713, 10, 7, 1 6 7 9 2 0 3 8 4 5 
178.800003, 25.542858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
301.600006, 43.085715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
137.000000, 19.571429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
165.100006, 23.585715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
252.399994, 36.057142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
78.699997, 11.242857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
143.100006, 20.442858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
128.500000, 18.357143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.400000, 0.485714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
121.599998, 17.371428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
158.399994, 22.628571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
101.699997, 14.528571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
233.100006, 33.300001, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.000000, 0.428571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
57.900002, 8.271429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.400000, 0.485714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
132.300003, 18.900000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
130.199997, 18.600000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
79.900002, 11.414286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
6.000000, 0.857143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
195.199997, 27.885714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
137.399994, 19.628571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
94.699997, 13.528571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
91.599998, 13.085714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
115.000000, 16.428571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
71.599998, 10.228571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
175.000000, 25.000000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
169.100006, 24.157144, 10, 7, 1 6 7 9 2 0 3 8 4 5 
282.399994, 40.342856, 10, 7, 1 6 7 9 2 0 3 8 4 5 
209.699997, 29.957142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
327.500000, 46.785714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
175.500000, 25.071429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
133.399994, 19.057142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
264.799988, 37.828570, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.700000, 0.528571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.200000, 0.457143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
184.600006, 26.371429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.600000, 0.514286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
76.599998, 10.942857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
139.600006, 19.942858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
152.899994, 21.842856, 10, 7, 1 6 7 9 2 0 3 8 4 5 
143.500000, 20.500000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
148.300003, 21.185715, 10, 7, 1 6 7 9 2 0 3 8 4 5 
103.500000, 14.785714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
162.800003, 23.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
131.300003, 18.757143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.100000, 0.442857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
62.799999, 8.971428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
32.500000, 4.642857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
210.800003, 30.114286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
68.599998, 9.800000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
125.099998, 17.871428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
80.300003, 11.471429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
103.099998, 14.728571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
198.899994, 28.414285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
178.000000, 25.428571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
273.299988, 39.042855, 10, 7, 1 6 7 9 2 0 3 8 4 5 
283.700012, 40.528573, 10, 7, 1 6 7 9 2 0 3 8 4 5 
177.300003, 25.328572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
158.399994, 22.628571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
180.899994, 25.842856, 10, 7, 1 6 7 9 2 0 3 8 4 5 
266.100006, 38.014287, 10, 7, 1 6 7 9 2 0 3 8 4 5 
73.500000, 10.500000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
159.500000, 22.785714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
78.000000, 11.142857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
3.100000, 0.442857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
164.600006, 23.514287, 10, 7, 1 6 7 9 2 0 3 8 4 5 
151.399994, 21.628571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
135.199997, 19.314285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
201.199997, 28.742857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.600000, 0.371429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.600000, 0.371429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
99.500000, 14.214286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
147.000000, 21.000000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
138.300003, 19.757143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.500000, 0.357143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
62.400002, 8.914286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
57.299999, 8.185714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
229.699997, 32.814285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
88.599998, 12.657143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
80.699997, 11.528571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
122.900002, 17.557143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
102.300003, 14.614286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
155.899994, 22.271428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
242.399994, 34.628571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
173.600006, 24.800001, 10, 7, 1 6 7 9 2 0 3 8 4 5 
248.500000, 35.500000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
164.100006, 23.442858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
149.800003, 21.400000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
164.800003, 23.542858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
252.300003, 36.042858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
41.700001, 5.957143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
60.000000, 8.571429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
184.300003, 26.328572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.200000, 0.314286, 10, 7, 1 6 7 9 2 0 3 8 4 5 
76.699997, 10.957142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
157.300003, 22.471429, 10, 7, 1 6 7 9 2 0 3 8 4 5 
68.300003, 9.757143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
136.199997, 19.457142, 10, 7, 1 6 7 9 2 0 3 8 4 5 
113.800003, 16.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
135.300003, 19.328572, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.300000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.100000, 0.300000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
195.300003, 27.900000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
92.800003, 13.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
156.000000, 22.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
129.500000, 18.500000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
2.000000, 0.285714, 10, 7, 1 6 7 9 2 0 3 8 4 5 
134.199997, 19.171428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
92.800003, 13.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
95.500000, 13.642857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
118.099998, 16.871428, 10, 7, 1 6 7 9 2 0 3 8 4 5 
143.800003, 20.542858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
169.699997, 24.242857, 10, 7, 1 6 7 9 2 0 3 8 4 5 
253.800003, 36.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
190.800003, 27.257143, 10, 7, 1 6 7 9 2 0 3 8 4 5 
108.500000, 15.500000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
131.600006, 18.800001, 10, 7, 1 6 7 9 2 0 3 8 4 5 
149.899994, 21.414285, 10, 7, 1 6 7 9 2 0 3 8 4 5 
182.699997, 26.100000, 10, 7, 1 6 7 9 2 0 3 8 4 5 
157.100006, 22.442858, 10, 7, 1 6 7 9 2 0 3 8 4 5 
168.199997, 24.028571, 10, 7, 1 6 7 9 2 0 3 8 4 5 
