id,size,submit_time,time_spent
5041,1477.215288,77036,0
5042,59.850088,77106,0
5043,1,77112,0
5044,6.723705,77125,0
5045,92.481486,77129,0
5046,259.731295,77138,0
5047,117411.100465,77173,0
5048,28730.280945,77193,0
5049,1764.648956,77196,0
5050,253559.870256,77205,0
5051,302.514264,77213,0
5052,55.576304,77216,0
5053,1,77230,0
5054,6.020201,77236,0
5055,126.267159,77253,0
5056,59.217268,77279,0
5057,1.07206,77284,0
5058,1396.401386,77284,0
5059,1,77301,0
5060,27.967802,77335,0
5061,65.495156,77335,0
5062,19324.188638,77350,0
5063,96.281442,77355,0
5064,12.992053,77377,0
5065,86.549923,77378,0
5066,4105.796046,77383,0
5067,378083.349323,77390,0
5068,402.923118,77395,0
5069,28.703686,77404,0
5070,31.114052,77428,0
5071,1,77443,0
5072,3373.421271,77447,0
5073,1418.107365,77453,0
5074,6.328682,77455,0
5075,30768.579414,77463,0
5076,675.840091,77464,0
5077,9455.791928,77491,0
5078,12976.945617,77497,0
5079,27.253125,77513,0
5080,175398.573542,77513,0
5081,1,77528,0
5082,1,77540,0
5083,15.695374,77542,0
5084,5.884222,77557,0
5085,25.888974,77582,0
5086,1,77607,0
5087,14.699831,77653,0
5088,13725.090192,77656,0
5089,195480.823158,77660,0
5090,2.046875,77686,0
5091,80030.461244,77693,0
5092,62351.716407,77694,0
5093,1,77710,0
5094,6.255105,77729,0
5095,1,77739,0
5096,378.568789,77739,0
5097,1,77742,0
5098,1,77746,0
5099,1816.978705,77765,0
5100,66.906766,77767,0
5101,1,77784,0
5102,1,77794,0
5103,29.36603,77795,0
5104,5.675122,77800,0
5105,1,77803,0
5106,1,77806,0
5107,1,77807,0
5108,1,77809,0
5109,1,77824,0
5110,1,77830,0
5111,1,77841,0
5112,503.758005,77841,0
5113,1,77843,0
5114,1,77853,0
5115,1,77873,0
5116,5.636979,77874,0
5117,1,77878,0
5118,1,77879,0
5119,1465.233955,77929,0
5120,1,77931,0
5121,1,77950,0
5122,5.500865,77965,0
5123,1,77983,0
5124,23.427879,77998,0
5125,63.935338,78042,0
5126,1.637008,78083,0
5127,43.648027,78107,0
5128,1,78138,0
5129,261.861645,78157,0
5130,1,78164,0
5131,1,78184,0
5132,208.616282,78185,0
5133,1.08643,78185,0
5134,102.27192,78186,0
5135,203.933742,78187,0
5136,302.006465,78187,0
5137,1063.223423,78189,0
5138,486.313374,78192,0
5139,108.429366,78193,0
5140,194.582429,78200,0
5141,1,78202,0
5142,1,78209,0
5143,2.567801,78219,0
5144,2382.202306,78224,0
5145,470.418687,78225,0
5146,18.078797,78231,0
5147,1,78235,0
5148,2.492669,78242,0
5149,1,78243,0
5150,149.938478,78257,0
5151,6.68586,78264,0
5152,4.148973,78268,0
5153,34604.176859,78272,0
5154,2.689494,78276,0
5155,1.765451,78295,0
5156,231.347379,78296,0
5157,1,78299,0
5158,12781.713818,78306,0
5159,579.8646,78312,0
5160,196935.23249,78314,0
5161,1,78314,0
5162,4.968378,78314,0
5163,1.472588,78315,0
5164,1.624442,78324,0
5165,60931.523679,78327,0
5166,1.153027,78344,0
5167,1,78347,0
5168,1.62588,78347,0
5169,39.298512,78351,0
5170,1,78356,0
5171,1.147573,78362,0
5172,1,78403,0
5173,2.053615,78408,0
5174,73621.373723,78431,0
5175,938.870539,78433,0
5176,59.569864,78433,0
5177,1,78440,0
5178,21.745505,78446,0
5179,2.884995,78447,0
5180,30586.666428,78450,0
5181,38.705732,78455,0
5182,1.069508,78467,0
5183,574.530381,78483,0
5184,1,78484,0
5185,1.170042,78486,0
5186,354.575159,78490,0
5187,11165.112461,78494,0
5188,1,78499,0
5189,1123.801599,78505,0
5190,14.699831,78533,0
5191,387.940526,78550,0
5192,4.917451,78562,0
5193,1.836852,78593,0
5194,1,78603,0
5195,718.998315,78608,0
5196,58.979802,78618,0
5197,983.33051,78635,0
5198,28.948159,78683,0
5199,1,78691,0
5200,6833.334088,78693,0
5201,983.013813,78697,0
5202,6835.341669,78711,0
5203,4.944238,78754,0
5204,8000.630051,78754,0
5205,93.376957,78754,0
5206,1,78765,0
5207,1,78767,0
5208,1,78773,0
5209,3530.260637,78789,0
5210,259907.979805,78816,0
5211,1,78827,0
5212,7907.464132,78841,0
5213,1,78842,0
5214,27869.688524,78842,0
5215,1,78849,0
5216,30.474787,78858,0
5217,1.422663,78868,0
5218,1,78869,0
5219,1,78885,0
5220,29.354246,78961,0
5221,1,78967,0
5222,9239.209109,78977,0
5223,1,78979,0
5224,14.856058,78980,0
5225,1,78981,0
5226,55.068938,78989,0
5227,1,78990,0
5228,1,78992,0
5229,45.555397,79063,0
5230,6.567833,79075,0
5231,1.042935,79088,0
5232,2534.085222,79092,0
5233,480.722595,79097,0
5234,54.323436,79172,0
5235,1,79208,0
5236,5326.308375,79210,0
5237,2.882451,79213,0
5238,1000.000337,79238,0
5239,1000.000462,79264,0
5240,326.913006,79358,0
5241,1000.000134,79363,0
5242,1000.000303,79420,0
5243,1,79450,0
5244,3777.233252,79478,0
5245,1,79485,0
5246,9213.216329,79495,0
5247,205.750296,79500,0
5248,1000.000263,79507,0
5249,1,79520,0
5250,5.007851,79537,0
5251,4.92564,79555,0
5252,93384.383933,79594,0
5253,14.699831,79637,0
5254,1000.000343,79664,0
5255,20471.138689,79679,0
5256,166.142543,79683,0
5257,13.693704,79734,0
5258,2448.675388,79739,0
5259,1000.000483,79746,0
5260,1,79760,0
5261,3911.614628,79777,0
5262,1298.522784,79779,0
5263,2681.737182,79781,0
5264,1,79786,0
5265,1000.000287,79793,0
5266,1,79808,0
5267,1,79830,0
5268,1000.000511,79833,0
5269,1000.000348,79876,0
5270,1000.0008,79908,0
5271,2247.540803,79922,0
5272,1,79923,0
5273,1000.000434,79945,0
5274,1,79954,0
5275,1000.000203,79976,0
5276,1000.000133,80010,0
5277,1,80035,0
5278,1000.000508,80035,0
5279,1000.00026,80062,0
5280,549.191501,80068,0
5281,1732.594379,80078,0
5282,1000.000252,80108,0
5283,1,80134,0
5284,1,80135,0
5285,1000.000378,80137,0
5286,1,80138,0
5287,1,80154,0
5288,1,80161,0
5289,1000.000888,80164,0
5290,1,80197,0
5291,1000.000338,80198,0
5292,1000.000946,80225,0
5293,1219.358626,80237,0
5294,1000.000368,80251,0
5295,529.334375,80262,0
5296,1000.000291,80284,0
5297,1000.00032,80316,0
5298,1000.000266,80347,0
5299,1000.000269,80383,0
5300,1.530844,80401,0
5301,30.031725,80410,0
5302,1000.000138,80423,0
5303,1000.000372,80470,0
5304,2361.925395,80492,0
5305,2.971578,80498,0
5306,1000.0006,80505,0
5307,1028.985629,80513,0
5308,14.699831,80520,0
5309,1000.000838,80552,0
5310,1,80557,0
5311,828.950885,80560,0
5312,4.92564,80570,0
5313,20471.138689,80586,0
5314,13.693704,80616,0
5315,1,80652,0
5316,69355.881924,80674,0
5317,1,80701,0
5318,1,80731,0
5319,1,80768,0
5320,1,80874,0
5321,295.636717,80884,0
5322,5.370498,80889,0
5323,54.036125,80978,0
5324,298.671554,80979,0
5325,74.595078,80979,0
5326,2170.612847,80980,0
5327,1.070253,80980,0
5328,891.093117,80980,0
5329,1709.736318,80981,0
5330,71.547208,80984,0
5331,25778.259783,80985,0
5332,1.21224,81052,0
5333,30.031726,81092,0
5334,1,81093,0
5335,164.178755,81279,0
5336,2.955739,81288,0
5337,14.699831,81421,0
5338,1,81444,0
5339,1,81561,0
5340,1,81586,0
5341,1,81666,0
5342,771.322763,81757,0
5343,92815.236123,81789,0
5344,13.172631,81809,0
5345,1356.940815,81878,0
5346,72.67924,81925,0
5347,394.536946,81933,0
5348,1,82093,0
5349,342.361741,82159,0
5350,2049.161939,82183,0
5351,89.266671,82265,0
5352,970.260665,82778,0
5353,1,82816,0
5354,1,82820,0
5355,1,82827,0
5356,1,82830,0
5357,1,82841,0
5358,7717.324522,82842,0
5359,1,82849,0
5360,1,82853,0
5361,1450.770521,82873,0
5362,1,82877,0
5363,1,82881,0
5364,1,82884,0
5365,289.66794,82885,0
5366,219.677031,82896,0
5367,31.893654,82898,0
5368,1,82900,0
5369,1,82905,0
5370,1,82907,0
5371,1,82913,0
5372,1,82920,0
5373,1,82928,0
5374,1,82937,0
5375,533.167596,82943,0
5376,1,82944,0
5377,1,82947,0
5378,1,82954,0
5379,1,82956,0
5380,10134.059364,82959,0
5381,1,82962,0
5382,1,82969,0
5383,1,82970,0
5384,1,82971,0
5385,1,82986,0
5386,1,83009,0
5387,1,83017,0
5388,10000.00068,83021,0
5389,60.183915,83022,0
5390,1,83039,0
5391,1,83051,0
5392,1,83056,0
5393,1,83063,0
5394,1865.440199,83066,0
5395,1,83078,0
5396,1,83097,0
5397,1,83102,0
5398,1.061023,83104,0
5399,5064.868646,83120,0
5400,1,83128,0
5401,21.139601,83135,0
5402,1,83145,0
5403,1,83161,0
5404,1.444482,83177,0
5405,1,83180,0
5406,1829.656814,83181,0
5407,1,83206,0
5408,1,83215,0
5409,1,83217,0
5410,1,83225,0
5411,1,83241,0
5412,1,83250,0
5413,1,83252,0
5414,2182.13388,83264,0
5415,1,83270,0
5416,3348.201585,83279,0
5417,1,83282,0
5418,1,83301,0
5419,1,83313,0
5420,1.207628,83315,0
5421,1,83328,0
5422,218.729879,83333,0
5423,1,83336,0
5424,1,83337,0
5425,1,83345,0
5426,1,83351,0
5427,1378.08753,83351,0
5428,1,83354,0
5429,1,83363,0
5430,1,83363,0
5431,1,83373,0
5432,1,83384,0
5433,208.843423,83388,0
5434,1,83394,0
5435,1,83395,0
5436,1,83403,0
5437,1,83414,0
5438,4044.387153,83421,0
5439,1,83427,0
5440,3128.647945,83430,0
5441,1,83431,0
5442,1,83440,0
5443,1,83441,0
5444,1,83455,0
5445,1,83468,0
5446,1,83473,0
5447,1,83481,0
5448,2327.135673,83487,0
5449,1,83493,0
5450,1,83500,0
5451,1,83505,0
5452,1955.152738,83534,0
5453,1,83537,0
5454,1,83542,0
5455,1,83551,0
5456,1,83560,0
5457,1,83568,0
5458,1,83571,0
5459,1,83578,0
5460,2028.988545,83579,0
5461,1,83580,0
5462,1,83587,0
5463,1,83589,0
5464,1,83596,0
5465,1,83598,0
5466,1,83606,0
5467,1,83607,0
5468,1,83617,0
5469,1,83628,0
5470,1,83634,0
5471,1,83639,0
5472,1,83640,0
5473,1,83644,0
5474,1,83646,0
5475,4363.291285,83647,0
5476,1,83651,0
5477,1,83657,0
5478,1,83666,0
5479,2051.01764,83673,0
5480,2356.752054,83676,0
5481,1,83680,0
5482,1,83682,0
5483,1,83687,0
5484,2631.499783,83740,0
5485,1369.60418,83746,0
5486,1.3914,83756,0
5487,15.787821,83757,0
5488,1.527634,83771,0
5489,982.464321,83781,0
5490,1,83782,0
5491,1,83785,0
5492,2201.878131,83791,0
5493,1,83809,0
5494,2690.503885,83828,0
5495,1,83833,0
5496,1,83835,0
5497,1,83866,0
5498,1,83868,0
5499,46269.884385,83877,0
5500,1,83890,0
5501,1,83900,0
5502,3834.652622,83912,0
5503,640.450828,83919,0
5504,1000.000691,83922,0
5505,10000.000656,83933,0
5506,1,83934,0
5507,1,83942,0
5508,2320.077547,83946,0
5509,1000.000387,83953,0
5510,1,83955,0
5511,17.319253,83957,0
5512,1,83965,0
5513,1.3898,83970,0
5514,1,83977,0
5515,1,83992,0
5516,1,83996,0
5517,1000.000439,83997,0
5518,1,84015,0
5519,1,84022,0
5520,1,84032,0
5521,1,84041,0
5522,1,84042,0
5523,2690.503885,84043,0
5524,1000.000156,84047,0
5525,1,84053,0
5526,1,84066,0
5527,1,84076,0
5528,1,84078,0
5529,1000.000349,84082,0
5530,4430.332617,84084,0
5531,5129.745307,84085,0
5532,1,84101,0
5533,2348.998812,84110,0
5534,1000.000464,84122,0
5535,1,84124,0
5536,1,84126,0
5537,1,84140,0
5538,1,84150,0
5539,1000.000262,84157,0
5540,1,84159,0
5541,1,84174,0
5542,1,84175,0
5543,1,84191,0
5544,1000.000364,84195,0
5545,1,84206,0
5546,14.699831,84212,0
5547,1,84213,0
5548,2710.758591,84214,0
5549,1489.043477,84218,0
5550,12731.08923,84220,0
5551,1,84222,0
5552,1,84234,0
5553,1000.000516,84239,0
5554,1,84246,0
5555,799.342704,84254,0
5556,1,84256,0
5557,925.115915,84258,0
5558,1.212955,84260,0
5559,1,84263,0
5560,1000.000459,84268,0
5561,1,84270,0
5562,6139.619387,84276,0
5563,1,84281,0
5564,690.880826,84294,0
5565,23195.558627,84298,0
5566,1,84299,0
5567,2361.067091,84302,0
5568,1,84305,0
5569,1000.000365,84310,0
5570,393.926017,84319,0
5571,1,84321,0
5572,1,84324,0
5573,1,84336,0
5574,1,84338,0
5575,21.608962,84340,0
5576,4.001943,84341,0
5577,692.320683,84342,0
5578,1,84346,0
5579,1,84348,0
5580,1000.00046,84351,0
5581,1,84357,0
5582,1,84359,0
5583,1,84363,0
5584,1,84371,0
5585,1,84373,0
5586,1000.000334,84380,0
5587,1,84382,0
5588,1,84383,0
5589,1,84389,0
5590,1,84391,0
5591,2407.345083,84395,0
5592,1,84397,0
5593,1,84403,0
5594,1,84404,0
5595,1,84405,0
5596,2219.504388,84407,0
5597,1,84410,0
5598,1,84417,0
5599,1000.00076,84418,0
5600,1,84427,0
5601,1,84434,0
5602,1,84441,0
5603,1,84445,0
5604,1,84454,0
5605,1,84462,0
5606,1000.000567,84464,0
5607,1,84465,0
5608,11568.480385,84467,0
5609,1,84479,0
5610,1,84483,0
5611,1,84487,0
5612,1,84498,0
5613,389.742677,84502,0
5614,1,84504,0
5615,1,84504,0
5616,2366.251833,84505,0
5617,1,84513,0
5618,27513.435568,84514,0
5619,1682.880019,84515,0
5620,1034.50525,84516,0
5621,2699.774862,84521,0
5622,17.752833,84522,0
5623,1,84528,0
5624,1,84531,0
5625,78.505445,84532,0
5626,1,84545,0
5627,1,84549,0
5628,1,84554,0
5629,1,84566,0
5630,1,84574,0
5631,1,84575,0
5632,1,84582,0
5633,1,84592,0
5634,2095.673921,84605,0
5635,1.007441,84621,0
5636,1,84650,0
5637,1,84658,0
5638,1,84663,0
5639,1,84671,0
5640,3769.283176,84676,0
5641,1,84680,0
5642,1,84691,0
5643,1.396879,84695,0
5644,3121.523554,84699,0
5645,1,84708,0
5646,1,84719,0
5647,1,84722,0
5648,1,84728,0
5649,2433.314291,84730,0
5650,1,84737,0
5651,2237.448191,84742,0
5652,590.293446,84747,0
5653,1,84750,0
5654,265.800381,84761,0
5655,1,84765,0
5656,1,84768,0
5657,1,84778,0
5658,1,84785,0
5659,1,84793,0
5660,1,84801,0
5661,1,84810,0
5662,1,84810,0
5663,665.288706,84811,0
5664,1,84818,0
5665,149.574899,84827,0
5666,1,84830,0
5667,1,84836,0
5668,1,84837,0
5669,2354.679656,84839,0
5670,535.068788,84843,0
5671,10000.000866,84843,0
5672,1,84848,0
5673,1.769149,85003,0
5674,3135.333068,85004,0
5675,2.246404,85005,0
5676,2951.317827,85013,0
5677,1.194072,85021,0
5678,1.566417,85030,0
5679,4642.224415,85031,0
5680,2.9043,85032,0
5681,299.499603,85032,0
5682,1,85033,0
5683,2388.414228,85036,0
5684,1,85041,0
5685,1,85045,0
5686,1,85052,0
5687,38011.128387,85057,0
5688,1,85058,0
5689,30.247894,85059,0
5690,1,85061,0
5691,1,85074,0
5692,2.464817,85080,0
5693,2675.111415,85088,0
5694,1,85097,0
5695,1,85105,0
5696,14.699831,85138,0
5697,1,85140,0
5698,83.570054,85144,0
5699,1.119134,85148,0
5700,1,85149,0
5701,2373.318619,85156,0
5702,1,85160,0
5703,2372.131038,85161,0
5704,1,85170,0
5705,9.441682,85176,0
5706,1,85182,0
5707,1,85186,0
5708,20.921516,85192,0
5709,1,85194,0
5710,2461.524376,85199,0
5711,1,85205,0
5712,9.312815,85214,0
5713,1,85215,0
5714,1,85218,0
5715,1,85221,0
5716,454.721663,85223,0
5717,8271.714587,85227,0
5718,654.257628,85228,0
5719,1,85229,0
5720,1,85236,0
5721,1,85239,0
5722,2.991545,85241,0
5723,2417.581672,85248,0
5724,1,85249,0
5725,1,85250,0
5726,1,85256,0
5727,1,85265,0
5728,1,85270,0
5729,1,85278,0
5730,1,85285,0
5731,1579.936891,85286,0
5732,1,85292,0
5733,1,85300,0
5734,2254.202468,85302,0
5735,1,85303,0
5736,1,85307,0
5737,1,85315,0
5738,1,85322,0
5739,1,85327,0
5740,1,85331,0
5741,743.402451,85334,0
5742,1,85339,0
5743,1,85347,0
5744,1,85353,0
5745,1,85360,0
5746,1,85363,0
5747,4.681521,85366,0
5748,529.170543,85370,0
5749,1,85372,0
5750,1,85375,0
5751,1,85383,0
5752,1,85385,0
5753,34932.774703,85395,0
5754,1,85401,0
5755,2388.277987,85404,0
5756,1,85404,0
5757,1,85413,0
5758,1777.663899,85414,0
5759,1,85421,0
5760,1,85430,0
5761,1,85440,0
5762,122.972039,85448,0
5763,1,85452,0
5764,1,85460,0
5765,1,85468,0
5766,1,85479,0
5767,1,85487,0
5768,1,85493,0
5769,1,85501,0
5770,2194.119193,85505,0
5771,1,85510,0
5772,1,85521,0
5773,1,85526,0
5774,2011.545348,85533,0
5775,8.457543,85535,0
5776,338.329666,85537,0
5777,45380.964533,85538,0
5778,897.056861,85539,0
5779,1,85541,0
5780,1,85542,0
5781,1.083707,85582,0
5782,1.386273,85614,0
5783,1,85617,0
5784,1,85623,0
5785,397.312093,85626,0
5786,55.279632,85629,0
5787,25.480561,85632,0
5788,1,85637,0
5789,2.81993,85643,0
5790,1,85643,0
5791,1833.056888,85644,0
5792,1,85647,0
5793,2927.92742,85662,0
5794,1,85667,0
5795,1,85678,0
5796,1,85682,0
5797,3.988178,85689,0
5798,1,85695,0
5799,1,85713,0
5800,237.782899,85718,0
5801,1196.589016,85720,0
5802,571.874234,85722,0
5803,1,85723,0
5804,1,85727,0
5805,22748.676523,85727,0
5806,148.095711,85729,0
5807,20.523637,85730,0
5808,1,85733,0
5809,1,85735,0
5810,1,85736,0
5811,1,85743,0
5812,1,85747,0
5813,9295.528491,85755,0
5814,1,85767,0
5815,1,85768,0
5816,11.070192,85769,0
5817,2335.742153,85787,0
5818,1,85795,0
5819,1.032564,85816,0
5820,7638.911469,85830,0
5821,2088.830802,85842,0
5822,1,85867,0
5823,542.370869,85890,0
5824,1,85904,0
5825,9.441682,85905,0
5826,2.520722,85912,0
5827,1,85914,0
5828,3176.814101,85922,0
5829,20.921516,85924,0
5830,1,85926,0
5831,507.084875,85943,0
5832,1,85943,0
5833,1,85954,0
5834,1,85955,0
5835,3078.281792,85970,0
5836,35.334247,85973,0
5837,98.934844,85979,0
5838,1,85979,0
5839,17.96206,85985,0
5840,704.47266,85990,0
5841,1,85992,0
5842,1,86001,0
5843,1,86006,0
5844,331.197155,86011,0
5845,14.699831,86012,0
5846,1,86017,0
5847,113.586883,86023,0
5848,1,86025,0
5849,1,86032,0
5850,1,86033,0
5851,1,86040,0
5852,1,86050,0
5853,1,86057,0
5854,1,86072,0
5855,226.132057,86085,0
5856,1,86090,0
5857,19.820313,86111,0
5858,1,86117,0
5859,1,86118,0
5860,1,86122,0
5861,1,86129,0
5862,1,86142,0
5863,1,86147,0
5864,1,86149,0
5865,1,86158,0
5866,1947.050223,86163,0
5867,4.972479,86165,0
5868,1,86167,0
5869,44.980972,86175,0
5870,1,86183,0
5871,3780.595133,86189,0
5872,98.934879,86198,0
5873,1,86200,0
5874,1,86217,0
5875,1,86248,0
5876,5135.632325,86250,0
5877,1,86276,0
5878,1508.28688,86278,0
5879,1.154783,86283,0
5880,1,86287,0
5881,1,86335,0
5882,1,86342,0
5883,1.123394,86346,0
5884,1,86353,0
5885,1,86364,0
5886,1,86369,0
5887,1691.711648,86376,0
5888,1,86378,0
5889,836.337418,86384,0
5890,1,86393,0
5891,104977.340798,86394,0
5892,1,86401,0
5893,1,86404,0
5894,2513.996543,86427,0
5895,2671.657804,86530,0
5896,1198.111223,86539,0
5897,120.278348,86558,0
5898,31.37908,86575,0
5899,408.33811,86587,0
5900,42.293985,86588,0
5901,753.565937,86588,0
5902,2962.031195,86590,0
5903,9314.54204,86591,0
5904,41.505846,86593,0
5905,26119.652287,86596,0
5906,2672.404624,86606,0
5907,38995.977084,86609,0
5908,44.10573,86626,0
5909,112.209013,86678,0
5910,5767.710289,86689,0
5911,3561.877092,86693,0
5912,137.645728,86731,0
5913,1,86753,0
5914,2804.456401,86761,0
5915,4518.365209,86762,0
5916,1132.004317,86794,0
5917,126.820694,86809,0
5918,146.226638,86855,0
5919,92140.232193,86880,0
5920,99.795365,86887,0
5921,178631.925798,86892,0
5922,1483.758168,86923,0
5923,475.29863,86931,0
5924,349.756676,86975,0
5925,589.773935,86983,0
5926,584.015842,86992,0
5927,2850.384644,86994,0
5928,9788.722294,87040,0
5929,1,87060,0
5930,537.366312,87062,0
5931,1212.152698,87092,0
5932,453.137202,87099,0
5933,96338.311237,87120,0
5934,514.325183,87126,0
5935,1,87127,0
5936,832.816635,87162,0
5937,1,87180,0
5938,64.59705,87191,0
5939,55.013613,87197,0
5940,6029.817035,87199,0
5941,75.167461,87220,0
5942,5968.499472,87225,0
5943,990.93913,87245,0
5944,14.699831,87254,0
5945,1,87283,0
5946,6983.359037,87308,0
5947,184.906285,87321,0
5948,1,87354,0
5949,573.640661,87365,0
5950,1598.748441,87371,0
5951,1,87427,0
5952,1,87455,0
5953,2508.258713,87465,0
5954,1093.969045,87507,0
5955,1858.239984,87536,0
5956,7692.780466,87559,0
5957,448.069393,87575,0
5958,618.417013,87588,0
5959,882.774529,87637,0
5960,1,87676,0
5961,1998.944975,87682,0
5962,1341.686238,87738,0
5963,1,87744,0
5964,1,87754,0
5965,290.142875,87765,0
5966,369.429326,87783,0
5967,43.518761,87784,0
5968,1,87799,0
5969,85.435885,87802,0
5970,1652.488676,87815,0
5971,1,87816,0
5972,14.188752,87824,0
5973,6328.596992,87825,0
5974,6.044032,87826,0
5975,83970.309703,87826,0
5976,2877.096667,87827,0
5977,1,87828,0
5978,64.716392,87828,0
5979,224.648395,87829,0
5980,821.175394,87831,0
5981,73.247171,87840,0
5982,58.420793,87852,0
5983,102.665619,87866,0
5984,1,87869,0
5985,51.68776,87898,0
5986,111.130541,87920,0
5987,1,87926,0
5988,4673.422476,87963,0
5989,1,87971,0
5990,1,87972,0
5991,442.963468,87976,0
5992,1840.324378,88015,0
5993,1,88022,0
5994,1,88035,0
5995,107.93096,88068,0
5996,1,88079,0
5997,10.263803,88087,0
5998,2080.970711,88099,0
5999,1,88102,0
6000,3.10997,88107,0
6001,1,88148,0
6002,2378.80711,88155,0
6003,14.699831,88157,0
6004,1,88168,0
6005,1,88212,0
6006,2112.192602,88213,0
6007,1,88221,0
6008,1,88229,0
6009,1173.865429,88253,0
6010,1,88281,0
6011,1,88286,0
6012,1659.547253,88287,0
6013,1,88305,0
6014,4.044779,88327,0
6015,687.064543,88343,0
6016,1,88357,0
6017,1,88371,0
6018,1,88375,0
6019,780.468263,88390,0
6020,1000.000395,88393,0
6021,43679.212806,88398,0
6022,4721.238676,88411,0
6023,48445.720861,88413,0
6024,6778.102973,88414,0
6025,4067.280666,88415,0
6026,12460.464719,88415,0
6027,16041.005175,88416,0
